Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
modVehicleExpandedSeatBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Vehicle[-] Expanded Seating",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Fahrzeug[-] Fahrzeug-Sitzplatz-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Vehículo[-] Modificación de más asientos para vehículos","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Véhicule[-] Modification de capacité assise augmentée de véhicule","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Veicolo[-] Modifica aggiunta posti a sedere del veicolo","([ffb400]包み[ffffff]) [DECEA3]MOD-車両[-] 車両用座席拡大改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-차량[-] 차량 좌석 확장 개조","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pojazd[-] Dodatkowe siedzenia w pojeździe – modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Veículo[-] Modificação de Assento Expandido de Veículo","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Транспортное средство[-] Модификация транспорта «Пассажировместимость»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Araç[-] Araç Fazladan Koltuk Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-载具[-] 载具扩展座椅模组","([ffb400]包裹[ffffff]) [DECEA3]模組-車輛[-] 車輛加大座椅模組"
modVehicleFuelSaverBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Vehicle[-] Fuel Saver",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Fahrzeug[-] Fahrzeug-Brennstoffsparer-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Vehículo[-] Modificación ahorro de combustible de vehículos","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Véhicule[-] Modification de véhicule économe en carburant","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Veicolo[-] Modifica del risparmio di carburante","([ffb400]包み[ffffff]) [DECEA3]MOD-車両[-] 車両用省燃料改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-차량[-] 차량 연료 절감 개조","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pojazd[-] Zestaw redukujący spalanie — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Veículo[-] Modificação Economiza Combustível","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Транспортное средство[-] Модификация транспорта «Ограничитель расхода топлива»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Araç[-] Araç Yakıt Tasarrufu Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-载具[-] 载具节油器模组","([ffb400]包裹[ffffff]) [DECEA3]模組-車輛[-] 車輛節油器模組"
modVehicleOffRoadHeadlightsBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Vehicle[-] Off Road Headlights",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Fahrzeug[-] Gelände-Fahrzeugscheinwerfer-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Vehículo[-] Modificación de luces todo terreno para vehículos","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Véhicule[-] Modification de phares hors-pistes de véhicule","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Veicolo[-] Modifica fari fuoristrada del veicolo","([ffb400]包み[ffffff]) [DECEA3]MOD-車両[-] 車両用オフロードヘッドライト改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-차량[-] 차량 오프로드 헤드라이트 개조","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pojazd[-] Reflektory terenowe pojazdu – modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Veículo[-] Modificação de Farol Veicular Fora de Estrada","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Транспортное средство[-] Модификация транспорта «Внедорожные фары»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Araç[-] Araç Arazi Farları Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-载具[-] 载具越野头灯模组","([ffb400]包裹[ffffff]) [DECEA3]模組-車輛[-] 車輛越野車頭燈模組"
modVehiclePlowBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Vehicle[-] Plow",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Fahrzeug[-] Fahrzeugpflug-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Vehículo[-] Modificación de arado vehicular","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Véhicule[-] Modification de charrue de véhicule","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Veicolo[-] Modifica aratro","([ffb400]包み[ffffff]) [DECEA3]MOD-車両[-] 車両用プラウ改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-차량[-] 차량 가래 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pojazd[-] Pług pojazdu — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Veículo[-] Modificação de charrua de veículo","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Транспортное средство[-] Модификация транспорта «Ковш»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Araç[-] Araç Pulluk Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-载具[-] 载具犁模组","([ffb400]包裹[ffffff]) [DECEA3]模組-車輛[-] 車輛犁地模組"
modVehicleReserveFuelTankBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Vehicle[-] Reserve Fuel Tank",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Fahrzeug[-] Fahrzeug-Reservetank-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Vehículo[-] Modificación de tanque de combustible de reserva para vehículos","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Véhicule[-] Modification du réservoir d'appoint de carburant de véhicule","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Veicolo[-] Modifica riserva di carburante del veicolo","([ffb400]包み[ffffff]) [DECEA3]MOD-車両[-] 車両用予備燃料タンク改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-차량[-] 차량 예비 연료 탱크 개조","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pojazd[-] Zapasowy bak pojazdu – modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Veículo[-] Modificação de Tanque de Gasolina Reserva de Veículo","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Транспортное средство[-] Модификация транспорта «Резервный бак»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Araç[-] Araç Yedek Yakıt Deposu Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-载具[-] 载具备用油箱模组","([ffb400]包裹[ffffff]) [DECEA3]模組-車輛[-] 車輛儲量油箱模組"
modVehicleSuperChargerBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Vehicle[-] Super Charger",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Fahrzeug[-] Fahrzeug-Superlader-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Vehículo[-] Modificación de supercarga para vehículos","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Véhicule[-] Modification du compresseur de véhicule","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Veicolo[-] Modifica super ricarica del veicolo","([ffb400]包み[ffffff]) [DECEA3]MOD-車両[-] 車両スーパーチャージャー改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-차량[-] 차량 슈퍼 차저 개조","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pojazd[-] Turbodoładowanie pojazdu – modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Veículo[-] Modificação de Supercarregador de Veículo","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Транспортное средство[-] Модификация транспорта «Заряженный»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Araç[-] Araç Kompresör Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-载具[-] 载具增压器模组","([ffb400]包裹[ffffff]) [DECEA3]模組-車輛[-] 車輛超級充電器模組"
modArmorAgilityBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Agility Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Beweglichkeit-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación de agilidad","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification d'agilité","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica agilità","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] 素早さ改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 민첩성 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Zwinność — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação de agilidade","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Ловкость»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Atiklik Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 敏捷模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 敏捷模組"
modArmorCigarBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Cigar",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Zigarre","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Puro","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Cigare","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Sigaro","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] 葉巻","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 시가","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Cygaro","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Charuto","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Сигара","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Puro","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 雪茄","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 雪茄"
modArmorFortitudeBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Fortitude Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Standhaftigkeit-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación de fortaleza","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification de courage","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica resilienza","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] 忍耐改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 불굴의 정신 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Hart — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação de robustez","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Стойкость»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Dayanma Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 强健模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 堅韌模組"
modArmorHelmetLightBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Helmet Light Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Helmlicht-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación de casco con luz","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification de lampe de casque","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica della luce da elmetto","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] ヘルメットライト改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 헬멧 조명 개조","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Lampka na hełm","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação de Luz de Capacete","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Налобный фонарь»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Kask Işığı Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 头盔灯模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 頭盔燈模組"
modArmorIntellectBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Intellect Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Intelligenz-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación de intelecto","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification d'intelligence","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica intelletto","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] 知能改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 지능 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Intelekt — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação de intelecto","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Интеллект»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Zeka Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 智慧模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 智力模組"
modArmorJumpJetsBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Jump Jets Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Sprungdüsen-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación de propulsores de salto.","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification de propulseurs","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica dei propulsori","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] ジャンプジェット改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 점프 제트 개조","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Wyrzutnie skoczka — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação de Propulsores","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Прыжковые ускорители»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Zıplama Jetleri Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 喷气式飞机模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 噴射器模組"
modArmorNightVisionBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Night Vision Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Nachtsicht-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación de gafas de visión nocturna","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification de vision nocturne","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica visore notturno","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] 暗視改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 야간 투시 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Noktowizja — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação de visão noturna","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Ночное видение»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Gece Görüşü Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 夜视模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 夜視模組"
modArmorPerceptionBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Perception Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Wahrnehmung-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación de percepción","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification de perception","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica percezione","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] 知覚改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 관찰력 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Percepcja — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação de percepção","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Восприятие»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Algı Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 感知模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 感知模組"
modArmorStealthBootsBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Stealth Boots Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Tarnstiefel-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación de botas de sigilo","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification de bottes furtives","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica stivali furtivi","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] ステルスブーツ改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 잠행 부츠 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Modyfikacja butów szpiegowskich","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação das botas furtivas","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Бесшумные ботинки»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Sessiz Çizme Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 潜行靴模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 隱形軍靴模組"
modArmorStrengthBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Strength Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Stärke-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación de fuerza","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification de force","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica forza","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] 力改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 힘 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Siła — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação de força","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Сила»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Kuvvet Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 力量模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 力量模組"
modArmorTreasureHunterBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Armor[-] Treasure Hunter's Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Rüstung[-] Schatzsucher-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Armadura[-] Modificación cazador de tesoro","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Armure[-] Modification de chasseur de trésors","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Armatura[-] Modifica cacciatore di tesori","([ffb400]包み[ffffff]) [DECEA3]MOD-アーマー[-] 宝ハンター改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-방어구[-] 보물 사냥꾼 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Pancerz[-] Poszukiwacz skarbów — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Armadura[-] Modificação de caçador de tesouros","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Броня[-] Модификация «Охотник за сокровищами»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Zırh[-] Hazine Avcısı Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-护甲[-] 寻宝者模组","([ffb400]包裹[ffffff]) [DECEA3]模組-護甲[-] 寶藏獵人模組"
modGunBowAdminArcheryReloadRecoveryBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Admin[-] Dev: Archery Reload & Recovery Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Administrator[-] Dev: Bogenschießen-Nachladen & Bergungs-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Admin[-] Desarrollador: Modificación de recarga y recuperación de arquería","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Admin[-] Dév. : Modification de recharge et récupération au tir à l'arc","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Amministratore[-] Strumento: Ricarica arco e recupero","([ffb400]包み[ffffff]) [DECEA3]MOD-管理[-] 開発者用：アーチェリーリロードと回収改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-관리[-] 개발자: 궁도 재장전 및 회복 모드","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Administrator[-] Deweloperskie: przeładunek łuku i odzyskiwanie","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Administrador[-] Dev: Modificação de recarregar e recuperação de arquearia","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Администратор[-] Разр.: модификация перезарядки и восстановление для стрельбы из лука","([ffb400]bohça[ffffff]) [DECEA3]Mod-Yönetici[-] Geliştirme: Okçuluk Doldurma ve Yenileme Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-管理员[-] 开发：弓术重新装填与回收模组","([ffb400]包裹[ffffff]) [DECEA3]模組-管理員[-] 開發：箭術重新載入與恢復模組"
modGunButtkick3000Bundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Admin[-] Buttkick 3000 Mod",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Administrator[-] Hinterntritt-3000-Mod","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Admin[-] Modificación pateador de culos 3000","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Admin[-] Modification KCDQ 3000","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Amministratore[-] Modifica del Calcio in culo 3000","([ffb400]包み[ffffff]) [DECEA3]MOD-管理[-] BUTTKICK 3000改造パーツ","([ffb400]일괄[ffffff]) [DECEA3]모드-관리[-] Buttkick 3000 개조","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Administrator[-] Wymiatacz 3000 — modyfikacja","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Administrador[-] Modificação Porradeira 3000","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Администратор[-] Модификация «Превосходство 3000»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Yönetici[-] Kıç Tekmeleme 3000 Modu","([ffb400]包裹[ffffff]) [DECEA3]模组-管理员[-] 大快人心3000模组","([ffb400]包裹[ffffff]) [DECEA3]模組-管理員[-] 痛毆 3000 模組"
modGunButtkick4000Bundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Admin[-] Buttkick 4000 Mod - Perks",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Administrator[-] Hinterntritt-4000-Mod – Eigenschaften","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Admin[-] Beneficios: modificación pateador de culos 4000","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Admin[-] Modification KCDQ 4000 - Avantages","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Amministratore[-] Modifica del Calcio in culo 4000 - Capacità","([ffb400]包み[ffffff]) [DECEA3]MOD-管理[-] BUTTKICK 4000改造パーツ - 特殊技能","([ffb400]일괄[ffffff]) [DECEA3]모드-관리[-] Buttkick 4000 개조 - 특성","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Administrator[-] Wymiatacz 4000 — modyfikacja, profity","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Administrador[-] Modificação Porradeira 4000 - Vantagens","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Администратор[-] Модификация умений «Превосходство 4000»","([ffb400]bohça[ffffff]) [DECEA3]Mod-Yönetici[-] Kıç Tekmeleme 4000 Modu - Avantajlar","([ffb400]包裹[ffffff]) [DECEA3]模组-管理员[-] 大快人心4000模组 - 技能点","([ffb400]包裹[ffffff]) [DECEA3]模組-管理員[-] 痛毆 4000 模組——技能"
modGunFoldingStockBundle,items,Bundle,,,"([ffb400]Bundle[ffffff]) [DECEA3]Mod-Admin[-] n/a",,"([ffb400]Bündeln[ffffff]) [DECEA3]Mod-Administrator[-] n/a","([ffb400]Manojo[ffffff]) [DECEA3]Modificaciones-Admin[-] n/a","([ffb400]Paquet[ffffff]) [DECEA3]Modification-Admin[-] n/a","([ffb400]impacchettare[ffffff]) [DECEA3]Mod-Amministratore[-] n/a","([ffb400]包み[ffffff]) [DECEA3]MOD-管理[-] n/a","([ffb400]일괄[ffffff]) [DECEA3]모드-관리[-] n/a","([ffb400]Pakiet[ffffff]) [DECEA3]Modyfikacja-Administrator[-] n/a","([ffb400]Pacote[ffffff]) [DECEA3]Modificação-Administrador[-] n/a","([ffb400]пакет[ffffff]) [DECEA3]Модификация-Администратор[-] n/a","([ffb400]bohça[ffffff]) [DECEA3]Mod-Yönetici[-] n/a","([ffb400]包裹[ffffff]) [DECEA3]模组-管理员[-] n/a","([ffb400]包裹[ffffff]) [DECEA3]模組-管理員[-] n/a"
